CHASSIS_NUMBER,SALES_DEALER_ID,SALE_DATE,SALE_PRICE
VIN03913,DEALER_027,2023-05-26,129464.00
VIN03914,DEALER_031,2023-04-10,87314.00
VIN03915,DEALER_042,2024-04-14,144735.00
VIN03916,DEALER_032,2023-09-24,132721.00
VIN03917,DEALER_019,2023-12-05,91257.00
VIN03918,DEALER_045,2023-09-22,162619.00
VIN03919,DEALER_018,2023-05-24,81350.00
VIN03920,DEALER_034,2023-08-15,88652.00
VIN03922,DEALER_020,2023-06-12,117600.00
VIN03923,DEALER_041,2023-11-09,159574.00
VIN03924,DEALER_046,2024-03-26,166061.00
VIN03925,DEALER_019,2024-12-12,125712.00
VIN03926,DEALER_010,2024-01-29,129931.00
VIN03927,DEALER_041,2023-08-22,144917.00
VIN03928,DEALER_014,2024-08-20,108927.00
VIN03929,DEALER_010,2024-08-21,99395.00
VIN03930,DEALER_017,2024-06-04,145927.00
VIN03931,DEALER_034,2024-02-20,114629.00
VIN03932,DEALER_040,2023-06-24,110279.00
VIN03933,DEALER_042,2023-06-09,118239.00
VIN03934,DEALER_033,2024-01-19,88885.00
VIN03935,DEALER_032,2024-10-25,104541.00
VIN03936,DEALER_034,2024-05-10,88947.00
VIN03938,DEALER_015,2023-11-13,105764.00
VIN03939,DEALER_015,2024-09-15,80418.00
VIN03940,DEALER_042,2023-07-21,110681.00
VIN03941,DEALER_032,2024-10-15,76899.00
VIN03942,DEALER_048,2024-06-20,106483.00
VIN03943,DEALER_048,2024-11-11,77576.00
VIN03944,DEALER_026,2024-10-03,102238.00
VIN03945,DEALER_022,2024-06-03,146201.00
VIN03946,DEALER_018,2024-07-01,79103.00
VIN03947,DEALER_004,2024-04-02,212639.00
VIN03948,DEALER_034,2023-09-20,82486.00
VIN03949,DEALER_045,2024-10-28,107031.00
VIN03950,DEALER_015,2024-04-12,82314.00
VIN03951,DEALER_003,2024-09-15,107708.00
VIN03952,DEALER_036,2023-07-14,78586.00
VIN03953,DEALER_009,2023-03-04,83306.00
VIN03954,DEALER_015,2023-09-07,213882.00
VIN03955,DEALER_049,2024-08-18,159639.00
VIN03956,DEALER_030,2023-04-11,161594.00
VIN03957,DEALER_004,2023-11-23,169887.00
VIN03960,DEALER_035,2024-08-26,151044.00
VIN03961,DEALER_039,2024-05-13,153829.00
VIN03963,DEALER_047,2024-10-20,82883.00
VIN03964,DEALER_038,2024-09-21,91450.00
VIN03966,DEALER_039,2024-10-08,82284.00
VIN03967,DEALER_022,2024-06-03,159836.00
VIN03968,DEALER_033,2023-10-18,120144.00
VIN03969,DEALER_020,2024-06-28,84659.00
VIN03970,DEALER_022,2023-10-09,117391.00
VIN03971,DEALER_033,2023-11-13,119510.00
VIN03972,DEALER_029,2023-07-06,92477.00
VIN03974,DEALER_032,2023-06-17,149858.00
VIN03975,DEALER_005,2024-03-18,108982.00
VIN03976,DEALER_007,2024-03-29,155220.00
VIN03977,DEALER_041,2023-07-07,127843.00
VIN03978,DEALER_050,2023-08-26,83486.00
VIN03979,DEALER_020,2023-11-24,91962.00
VIN03980,DEALER_007,2024-09-16,83390.00
VIN03982,DEALER_013,2024-02-10,104628.00
VIN03983,DEALER_011,2024-09-16,165711.00
VIN03984,DEALER_011,2024-06-12,92024.00
VIN03985,DEALER_042,2024-09-01,169845.00
VIN03986,DEALER_027,2023-10-03,83994.00
VIN03987,DEALER_017,2024-04-28,108948.00
VIN03988,DEALER_024,2023-05-29,109034.00
VIN03989,DEALER_022,2023-11-19,91236.00
VIN03990,DEALER_020,2024-02-07,90168.00
VIN03992,DEALER_027,2023-05-24,91471.00
VIN03993,DEALER_050,2023-10-08,99638.00
VIN03994,DEALER_046,2024-11-08,144983.00
VIN03995,DEALER_017,2023-10-29,199976.00
VIN03996,DEALER_002,2024-01-27,132172.00
VIN03997,DEALER_036,2024-07-27,105535.00
VIN03998,DEALER_014,2024-03-26,130477.00
VIN03999,DEALER_007,2023-03-18,106967.00
VIN04000,DEALER_011,2023-11-30,114718.00
VIN04001,DEALER_047,2024-08-30,159396.00
VIN04002,DEALER_003,2024-11-06,201063.00
VIN04003,DEALER_045,2024-12-24,114959.00
VIN04004,DEALER_016,2024-09-13,140705.00
VIN04005,DEALER_025,2023-03-02,102323.00
VIN04006,DEALER_004,2023-10-10,139125.00
VIN04007,DEALER_024,2024-03-24,108313.00
VIN04008,DEALER_008,2024-04-28,103400.00
VIN04009,DEALER_048,2023-03-17,109634.00
VIN04010,DEALER_050,2024-02-28,185446.00
VIN04011,DEALER_010,2024-08-10,83053.00
VIN04012,DEALER_036,2023-04-01,113360.00
VIN04013,DEALER_016,2024-07-13,85043.00
VIN04014,DEALER_036,2023-10-26,77216.00
VIN04015,DEALER_009,2023-03-11,86787.00
VIN04016,DEALER_024,2024-04-01,83538.00
VIN04017,DEALER_012,2023-08-22,136599.00
VIN04018,DEALER_024,2024-11-24,84987.00
VIN04019,DEALER_017,2023-01-24,126096.00
VIN04020,DEALER_008,2024-03-13,89486.00
VIN04021,DEALER_032,2023-02-19,116314.00
VIN04022,DEALER_004,2024-06-08,111238.00
VIN04023,DEALER_002,2024-08-02,158326.00
VIN04024,DEALER_003,2023-12-01,92622.00
VIN04025,DEALER_019,2024-10-11,123699.00
VIN04027,DEALER_035,2023-06-12,209152.00
VIN04028,DEALER_006,2024-04-24,82755.00
VIN04030,DEALER_018,2023-06-05,87327.00
VIN04031,DEALER_005,2023-07-06,213197.00
VIN04032,DEALER_022,2024-04-09,161292.00
VIN04033,DEALER_050,2024-12-10,113168.00
VIN04034,DEALER_002,2023-10-28,76708.00
VIN04035,DEALER_040,2024-02-04,144618.00
VIN04037,DEALER_017,2023-08-17,118148.00
VIN04038,DEALER_044,2023-12-01,116444.00
VIN04039,DEALER_030,2024-10-31,120803.00
VIN04040,DEALER_013,2024-08-11,88121.00
VIN04041,DEALER_046,2024-08-13,104000.00
VIN04042,DEALER_013,2023-06-01,189009.00
VIN04043,DEALER_020,2023-07-05,147306.00
VIN04044,DEALER_002,2024-06-30,163723.00
VIN04045,DEALER_003,2023-05-11,161697.00
VIN04046,DEALER_023,2023-03-12,154730.00
VIN04047,DEALER_021,2023-08-24,120566.00
VIN04048,DEALER_014,2023-07-26,108926.00
VIN04049,DEALER_011,2024-03-10,107882.00
VIN04050,DEALER_015,2023-08-11,88143.00
VIN04051,DEALER_002,2024-03-26,125534.00
VIN04052,DEALER_025,2023-01-27,204594.00
VIN04053,DEALER_048,2023-08-02,200430.00
VIN04054,DEALER_004,2024-04-02,158370.00
VIN04055,DEALER_026,2023-07-23,105738.00
VIN04056,DEALER_050,2023-05-08,79542.00
VIN04057,DEALER_012,2024-08-15,93424.00
VIN04058,DEALER_008,2023-08-03,80443.00
VIN04059,DEALER_032,2024-01-02,86883.00
VIN04060,DEALER_027,2023-07-15,105892.00
VIN04061,DEALER_006,2024-01-04,92162.00
VIN04062,DEALER_017,2024-06-04,102669.00
VIN04063,DEALER_030,2023-01-17,99237.00
VIN04064,DEALER_025,2024-02-14,79778.00
VIN04065,DEALER_023,2023-11-14,78639.00
VIN04066,DEALER_028,2024-10-29,86353.00
VIN04067,DEALER_015,2024-12-19,146767.00
VIN04068,DEALER_042,2024-02-04,136945.00
VIN04069,DEALER_002,2023-10-09,145408.00
VIN04070,DEALER_042,2023-02-16,126111.00
VIN04071,DEALER_016,2023-07-01,117500.00
VIN04073,DEALER_045,2023-02-09,78504.00
VIN04074,DEALER_039,2024-11-07,86103.00
VIN04075,DEALER_024,2023-06-11,135237.00
VIN04076,DEALER_012,2024-06-15,81460.00
VIN04077,DEALER_048,2024-11-15,104951.00
VIN04078,DEALER_024,2023-04-23,81820.00
VIN04079,DEALER_002,2024-05-24,105687.00
VIN04080,DEALER_020,2024-01-18,130189.00
VIN04081,DEALER_040,2023-01-27,87365.00
VIN04082,DEALER_002,2023-02-05,81229.00
VIN04083,DEALER_027,2023-02-17,116677.00
VIN04084,DEALER_025,2024-06-21,82062.00
VIN04085,DEALER_011,2023-12-24,83797.00
VIN04086,DEALER_006,2023-03-09,80183.00
VIN04087,DEALER_031,2024-04-20,157601.00
VIN04088,DEALER_035,2024-03-26,148404.00
VIN04089,DEALER_039,2023-01-01,131704.00
VIN04090,DEALER_031,2024-04-25,173476.00
VIN04091,DEALER_017,2024-11-03,139194.00
VIN04092,DEALER_024,2024-11-15,79658.00
VIN04093,DEALER_031,2024-05-19,117718.00
VIN04094,DEALER_013,2023-05-09,106186.00
VIN04095,DEALER_033,2023-05-27,128890.00
VIN04096,DEALER_015,2023-04-08,145003.00
VIN04097,DEALER_026,2023-10-17,119152.00
VIN04098,DEALER_007,2023-09-13,151412.00
VIN04099,DEALER_017,2024-11-06,86366.00
VIN04100,DEALER_022,2024-12-28,114143.00
VIN04101,DEALER_043,2024-06-13,85240.00
VIN04102,DEALER_049,2023-12-02,90328.00
VIN04103,DEALER_024,2024-08-16,77621.00
VIN04104,DEALER_048,2024-01-30,119705.00
VIN04105,DEALER_004,2023-07-22,149969.00
VIN04107,DEALER_003,2023-09-01,81804.00
VIN04108,DEALER_026,2023-11-27,99383.00
VIN04110,DEALER_041,2024-08-14,89792.00
VIN04111,DEALER_029,2023-08-08,113850.00
VIN04112,DEALER_040,2023-09-27,116887.00
VIN04113,DEALER_029,2023-05-01,168410.00
VIN04114,DEALER_018,2024-06-10,87554.00
VIN04115,DEALER_022,2023-07-10,129865.00
VIN04116,DEALER_022,2024-05-14,91452.00
VIN04118,DEALER_005,2024-03-12,77332.00
VIN04119,DEALER_035,2023-05-10,181698.00
VIN04120,DEALER_015,2024-04-13,102641.00
VIN04121,DEALER_008,2023-10-30,125638.00
VIN04122,DEALER_023,2023-11-11,158829.00
VIN04123,DEALER_028,2023-03-26,138038.00
VIN04124,DEALER_012,2024-06-07,82885.00
VIN04125,DEALER_010,2024-11-27,190039.00
VIN04126,DEALER_050,2023-01-18,150510.00
VIN04127,DEALER_047,2024-06-22,141191.00
VIN04128,DEALER_050,2023-06-05,162444.00
VIN04129,DEALER_034,2024-06-29,88383.00
VIN04130,DEALER_035,2023-08-24,116395.00
VIN04131,DEALER_011,2023-04-13,81927.00
VIN04132,DEALER_041,2024-09-25,128914.00
VIN04133,DEALER_049,2024-07-07,90394.00
VIN04134,DEALER_013,2024-02-15,86215.00
VIN04135,DEALER_025,2024-06-18,112803.00
VIN04136,DEALER_031,2023-05-20,86330.00
VIN04138,DEALER_046,2024-07-23,165892.00
VIN04139,DEALER_020,2023-08-02,119090.00
VIN04140,DEALER_039,2023-03-02,89947.00
VIN04141,DEALER_009,2023-06-14,84445.00
VIN04142,DEALER_026,2023-06-13,120170.00
VIN04143,DEALER_027,2023-07-18,84645.00
VIN04144,DEALER_023,2023-03-14,151415.00
VIN04145,DEALER_018,2024-02-16,80545.00
VIN04146,DEALER_047,2024-08-22,103975.00
VIN04147,DEALER_014,2024-11-19,85526.00
VIN04148,DEALER_049,2023-12-02,99352.00
VIN04149,DEALER_041,2023-05-01,116059.00
VIN04150,DEALER_020,2024-10-05,91937.00
VIN04151,DEALER_015,2023-11-02,148443.00
VIN04152,DEALER_008,2024-07-08,168343.00
VIN04153,DEALER_040,2023-03-14,146215.00
VIN04154,DEALER_047,2023-12-16,172679.00
VIN04155,DEALER_018,2023-02-11,89001.00
VIN04156,DEALER_015,2024-04-22,135456.00
VIN04157,DEALER_038,2023-06-22,172712.00
VIN04158,DEALER_046,2024-05-13,86038.00
VIN04159,DEALER_015,2023-04-01,88380.00
VIN04160,DEALER_016,2024-11-11,137704.00
VIN04161,DEALER_045,2024-03-07,123356.00
VIN04162,DEALER_041,2023-10-14,85539.00
VIN04163,DEALER_017,2023-12-03,90250.00
VIN04164,DEALER_043,2023-09-15,155687.00
VIN04165,DEALER_015,2024-05-12,129454.00
VIN04166,DEALER_038,2024-05-21,106254.00
VIN04167,DEALER_038,2023-09-30,79906.00
VIN04168,DEALER_050,2024-12-26,114986.00
VIN04169,DEALER_036,2024-09-13,117534.00
VIN04170,DEALER_025,2024-11-14,134036.00
VIN04171,DEALER_003,2024-09-08,147532.00
VIN04172,DEALER_038,2024-10-20,102230.00
VIN04173,DEALER_015,2023-09-02,133319.00
VIN04174,DEALER_038,2024-11-19,118785.00
VIN04175,DEALER_027,2024-02-08,100306.00
VIN04176,DEALER_023,2024-03-26,136597.00
VIN04178,DEALER_041,2024-03-18,165924.00
VIN04179,DEALER_002,2023-08-10,117577.00
VIN04180,DEALER_012,2023-01-25,119660.00
VIN04182,DEALER_047,2024-04-12,107307.00
VIN04183,DEALER_023,2023-12-19,88046.00
VIN04184,DEALER_016,2023-02-18,87133.00
VIN04185,DEALER_030,2024-10-12,85123.00
VIN04186,DEALER_050,2023-08-03,87047.00
VIN04187,DEALER_048,2023-12-23,147090.00
VIN04188,DEALER_012,2023-04-02,87436.00
VIN04189,DEALER_023,2024-09-23,161636.00
VIN04190,DEALER_048,2023-08-22,109372.00
VIN04191,DEALER_015,2023-04-03,142453.00
VIN04192,DEALER_026,2023-11-17,164375.00
VIN04193,DEALER_032,2024-01-27,83124.00
VIN04194,DEALER_017,2024-12-25,114906.00
VIN04195,DEALER_023,2024-03-24,133344.00
VIN04196,DEALER_049,2023-06-13,104522.00
VIN04197,DEALER_021,2023-01-17,147652.00
VIN04198,DEALER_013,2024-08-18,154175.00
VIN04199,DEALER_033,2024-07-27,131206.00
VIN04200,DEALER_049,2024-07-27,116637.00
VIN04201,DEALER_012,2024-12-13,78988.00
VIN04202,DEALER_013,2023-04-06,146966.00
VIN04203,DEALER_046,2024-11-10,134759.00
VIN04204,DEALER_017,2023-05-30,110146.00
VIN04205,DEALER_035,2023-12-29,157000.00
VIN04206,DEALER_009,2023-04-17,86130.00
VIN04207,DEALER_040,2023-03-26,87111.00
VIN04208,DEALER_015,2023-02-11,129557.00
VIN04209,DEALER_036,2023-06-08,165873.00
VIN04210,DEALER_018,2023-01-27,115203.00
VIN04211,DEALER_015,2023-08-13,84539.00
VIN04212,DEALER_015,2023-08-10,81263.00
VIN04214,DEALER_029,2024-07-18,140115.00
VIN04215,DEALER_013,2024-02-27,150096.00
VIN04216,DEALER_034,2024-10-04,89184.00
VIN04217,DEALER_048,2024-01-08,85136.00
VIN04218,DEALER_028,2024-01-15,199388.00
VIN04219,DEALER_016,2023-11-24,116706.00
VIN04220,DEALER_023,2023-03-20,175394.00
VIN04221,DEALER_045,2023-05-18,109540.00
VIN04222,DEALER_045,2024-07-05,80719.00
VIN04223,DEALER_007,2024-06-03,92088.00
VIN04224,DEALER_035,2023-11-18,102434.00
VIN04225,DEALER_039,2023-12-23,83838.00
VIN04226,DEALER_030,2023-02-24,91581.00
VIN04227,DEALER_040,2024-03-24,115290.00
VIN04228,DEALER_038,2023-06-25,77224.00
VIN04229,DEALER_036,2024-04-04,117317.00
VIN04230,DEALER_015,2023-12-22,137118.00
VIN04231,DEALER_046,2023-06-01,101089.00
VIN04232,DEALER_044,2023-12-29,146143.00
VIN04233,DEALER_047,2023-10-10,117669.00
VIN04234,DEALER_017,2023-01-29,92582.00
VIN04235,DEALER_028,2024-12-22,184239.00
VIN04236,DEALER_026,2024-04-07,86652.00
VIN04237,DEALER_035,2023-11-08,87330.00
VIN04238,DEALER_015,2024-06-04,134841.00
VIN04239,DEALER_010,2024-11-28,140730.00
VIN04240,DEALER_021,2024-09-16,78235.00
VIN04241,DEALER_046,2024-01-02,118249.00
VIN04242,DEALER_008,2023-03-14,78584.00
VIN04243,DEALER_034,2024-02-28,104282.00
VIN04244,DEALER_047,2024-09-07,146853.00
VIN04245,DEALER_049,2023-07-03,104938.00
VIN04246,DEALER_002,2024-05-21,80415.00
VIN04247,DEALER_022,2023-04-02,102085.00
VIN04248,DEALER_026,2024-08-10,200891.00
VIN04249,DEALER_027,2024-01-26,114545.00
VIN04250,DEALER_009,2023-07-07,79641.00
VIN04251,DEALER_020,2023-12-30,104813.00
VIN04252,DEALER_046,2023-09-16,92873.00
VIN04253,DEALER_006,2023-07-08,152536.00
VIN04254,DEALER_026,2023-12-26,142708.00
VIN04256,DEALER_034,2023-09-21,99668.00
VIN04257,DEALER_039,2023-03-04,117255.00
VIN04258,DEALER_004,2024-11-30,199954.00
VIN04259,DEALER_007,2024-06-25,76912.00
VIN04262,DEALER_005,2023-06-26,187852.00
VIN04263,DEALER_041,2023-07-06,139037.00
VIN04264,DEALER_014,2023-04-10,81568.00
VIN04265,DEALER_039,2023-07-01,135940.00
VIN04266,DEALER_046,2023-07-01,115624.00
VIN04267,DEALER_010,2024-03-31,77494.00
VIN04268,DEALER_040,2023-02-09,116615.00
VIN04269,DEALER_008,2023-11-16,131049.00
VIN04270,DEALER_007,2023-07-04,93489.00
VIN04271,DEALER_011,2024-05-24,82829.00
VIN04272,DEALER_039,2023-06-08,119093.00
VIN04273,DEALER_022,2024-11-05,139456.00
VIN04274,DEALER_025,2023-04-30,143412.00
VIN04276,DEALER_010,2024-05-17,127671.00
VIN04277,DEALER_026,2023-02-12,155741.00
VIN04278,DEALER_004,2024-05-06,120615.00
VIN04279,DEALER_046,2024-08-28,102236.00
VIN04281,DEALER_034,2024-07-30,117844.00
VIN04282,DEALER_045,2024-06-28,116094.00
VIN04283,DEALER_026,2024-07-13,120076.00
VIN04284,DEALER_013,2023-05-19,91176.00
VIN04285,DEALER_049,2023-07-22,194699.00
VIN04286,DEALER_041,2024-03-21,88855.00
VIN04287,DEALER_006,2024-05-18,79918.00
VIN04288,DEALER_021,2024-09-16,89240.00
VIN04289,DEALER_020,2023-10-22,78306.00
VIN04290,DEALER_034,2023-02-12,105162.00
VIN04291,DEALER_006,2024-08-24,146005.00
VIN04293,DEALER_042,2023-11-18,100571.00
VIN04294,DEALER_015,2023-11-07,134112.00
VIN04295,DEALER_013,2023-12-27,175594.00
VIN04297,DEALER_048,2024-06-04,209839.00
VIN04298,DEALER_012,2024-11-28,77965.00
VIN04299,DEALER_014,2023-04-12,113982.00
VIN04300,DEALER_012,2024-12-30,86995.00
VIN04301,DEALER_005,2024-05-22,83274.00
VIN04304,DEALER_014,2024-12-06,147811.00
VIN04305,DEALER_019,2023-01-05,106877.00
VIN04306,DEALER_043,2023-12-05,104801.00
VIN04307,DEALER_025,2024-01-16,89671.00
VIN04308,DEALER_003,2024-09-05,84566.00
VIN04309,DEALER_040,2024-11-15,107460.00
VIN04310,DEALER_028,2024-12-28,86649.00
VIN04311,DEALER_014,2024-10-31,107933.00
VIN04312,DEALER_027,2024-03-01,148486.00
VIN04313,DEALER_027,2023-07-14,92497.00
VIN04314,DEALER_017,2024-09-06,144341.00
VIN04315,DEALER_041,2023-02-12,144306.00
VIN04316,DEALER_050,2024-04-04,103223.00
VIN04317,DEALER_043,2023-03-14,80248.00
VIN04318,DEALER_008,2023-06-12,173563.00
VIN04319,DEALER_015,2024-07-03,132227.00
VIN04320,DEALER_011,2023-09-20,112048.00
VIN04321,DEALER_019,2024-07-03,108386.00
VIN04322,DEALER_019,2023-09-25,80055.00
VIN04323,DEALER_049,2023-05-03,201380.00
VIN04324,DEALER_013,2024-07-22,137817.00
VIN04325,DEALER_013,2023-05-11,160981.00
VIN04326,DEALER_003,2023-04-22,80150.00
VIN04327,DEALER_015,2023-02-08,200932.00
VIN04328,DEALER_012,2023-03-27,179917.00
VIN04329,DEALER_016,2024-03-22,164162.00
VIN04330,DEALER_024,2023-05-27,90984.00
VIN04331,DEALER_039,2024-11-09,138002.00
VIN04332,DEALER_050,2023-07-13,105895.00
VIN04333,DEALER_047,2024-08-05,76965.00
VIN04334,DEALER_010,2023-09-14,82251.00
VIN04335,DEALER_023,2024-10-21,78349.00
VIN04336,DEALER_026,2023-10-26,93067.00
VIN04337,DEALER_005,2024-10-04,82868.00
VIN04338,DEALER_022,2024-03-25,77329.00
VIN04339,DEALER_015,2023-09-09,141215.00
VIN04340,DEALER_034,2023-10-22,117246.00
VIN04341,DEALER_011,2023-05-27,161928.00
VIN04342,DEALER_021,2023-02-28,102649.00
VIN04343,DEALER_044,2023-03-08,202364.00
VIN04344,DEALER_034,2024-09-25,145108.00
VIN04345,DEALER_011,2023-11-26,156136.00
VIN04346,DEALER_003,2023-04-17,84156.00
VIN04348,DEALER_025,2024-08-03,102920.00
VIN04349,DEALER_015,2024-10-05,145153.00
VIN04352,DEALER_029,2023-09-01,115074.00
VIN04353,DEALER_040,2023-09-14,155309.00
VIN04354,DEALER_041,2024-04-10,206900.00
VIN04355,DEALER_010,2024-01-04,83834.00
VIN04356,DEALER_010,2023-10-21,186926.00
VIN04357,DEALER_025,2023-06-14,133561.00
VIN04359,DEALER_003,2024-04-15,157447.00
VIN04360,DEALER_046,2024-07-08,106437.00
VIN04361,DEALER_026,2024-10-03,88065.00
VIN04362,DEALER_014,2024-02-20,203099.00
VIN04363,DEALER_027,2024-04-08,136045.00
VIN04364,DEALER_025,2024-04-19,110913.00
VIN04365,DEALER_022,2023-11-30,120802.00
VIN04366,DEALER_026,2024-06-26,83247.00
VIN04367,DEALER_016,2023-08-11,105257.00
VIN04369,DEALER_040,2024-04-19,139463.00
VIN04370,DEALER_049,2024-02-23,200063.00
VIN04371,DEALER_042,2023-11-11,105996.00
VIN04372,DEALER_026,2023-05-25,114408.00
VIN04373,DEALER_007,2024-07-09,120372.00
VIN04374,DEALER_029,2023-11-04,119433.00
VIN04375,DEALER_015,2023-08-11,132565.00
VIN04376,DEALER_036,2023-06-10,120615.00
VIN04377,DEALER_025,2024-03-18,82408.00
VIN04380,DEALER_018,2024-11-27,81607.00
VIN04381,DEALER_042,2024-02-16,213187.00
VIN04382,DEALER_013,2023-06-04,202454.00
VIN04383,DEALER_021,2024-04-24,152051.00
VIN04384,DEALER_048,2024-05-13,86861.00
VIN04385,DEALER_040,2024-09-19,77656.00
VIN04386,DEALER_044,2023-04-10,101141.00
VIN04388,DEALER_006,2023-11-17,174525.00
VIN04389,DEALER_023,2023-06-04,83479.00
VIN04390,DEALER_020,2023-03-09,110892.00
VIN04391,DEALER_040,2024-08-20,136134.00
VIN04392,DEALER_031,2023-12-13,104741.00
VIN04393,DEALER_019,2023-11-07,102325.00
VIN04394,DEALER_036,2023-06-05,81849.00
VIN04395,DEALER_027,2023-05-02,116442.00
VIN04396,DEALER_040,2024-07-29,91886.00
VIN04397,DEALER_045,2024-12-07,84672.00
VIN04398,DEALER_008,2024-11-10,174978.00
VIN04399,DEALER_010,2023-04-10,146261.00
VIN04400,DEALER_003,2023-05-19,111482.00
VIN04401,DEALER_031,2024-01-24,114626.00
VIN04402,DEALER_011,2024-08-23,88374.00
VIN04403,DEALER_029,2024-08-21,162740.00
VIN04404,DEALER_012,2023-01-21,92614.00
VIN04405,DEALER_043,2024-08-03,110266.00
VIN04406,DEALER_022,2024-01-14,123757.00
VIN04407,DEALER_012,2023-11-04,89398.00
VIN04408,DEALER_010,2023-04-24,120918.00
VIN04409,DEALER_013,2023-11-25,131079.00
VIN04410,DEALER_046,2023-03-27,88123.00
VIN04411,DEALER_039,2024-05-21,144522.00
VIN04412,DEALER_040,2024-08-27,202876.00
VIN04413,DEALER_011,2023-09-16,82792.00
VIN04414,DEALER_033,2023-10-14,116053.00
VIN04415,DEALER_002,2023-06-20,123204.00
VIN04416,DEALER_042,2023-09-02,166954.00
VIN04417,DEALER_020,2024-03-19,87559.00
VIN04418,DEALER_003,2023-10-07,120518.00
VIN04419,DEALER_030,2024-11-06,101629.00
VIN04420,DEALER_022,2024-07-18,145028.00
VIN04421,DEALER_009,2024-10-01,76849.00
VIN04422,DEALER_048,2024-08-10,144629.00
VIN04423,DEALER_020,2024-01-25,105541.00
VIN04424,DEALER_031,2023-02-06,85356.00
VIN04425,DEALER_045,2024-01-11,93296.00
VIN04426,DEALER_028,2024-02-21,110210.00
VIN04427,DEALER_009,2023-09-25,82821.00
VIN04428,DEALER_032,2023-10-16,192976.00
VIN04429,DEALER_006,2024-11-18,79278.00
VIN04430,DEALER_043,2023-11-23,172228.00
VIN04431,DEALER_033,2023-04-27,99753.00
VIN04432,DEALER_009,2023-04-20,151961.00
VIN04433,DEALER_005,2023-03-08,81546.00
VIN04435,DEALER_015,2023-01-14,145633.00
VIN04436,DEALER_022,2024-09-24,78806.00
VIN04437,DEALER_010,2024-08-19,119516.00
VIN04438,DEALER_030,2023-12-05,79967.00
VIN04439,DEALER_040,2024-12-22,81045.00
VIN04440,DEALER_013,2023-03-25,127580.00
VIN04441,DEALER_006,2023-04-04,76625.00
VIN04442,DEALER_028,2023-08-27,128388.00
VIN04443,DEALER_004,2023-03-23,156677.00
VIN04444,DEALER_021,2023-07-17,137099.00
VIN04445,DEALER_013,2024-12-26,160230.00
VIN04446,DEALER_039,2024-04-25,85939.00
VIN04447,DEALER_047,2023-03-04,91000.00
VIN04448,DEALER_012,2023-03-23,127262.00
VIN04449,DEALER_013,2023-09-27,103715.00
VIN04450,DEALER_035,2024-08-12,187908.00
VIN04451,DEALER_045,2023-05-07,101483.00
VIN04452,DEALER_013,2023-11-26,83961.00
VIN04453,DEALER_011,2024-02-09,214317.00
VIN04454,DEALER_019,2024-06-02,85852.00
VIN04455,DEALER_014,2024-03-12,107223.00
VIN04456,DEALER_023,2023-09-04,161385.00
VIN04458,DEALER_019,2023-03-08,123519.00
VIN04459,DEALER_005,2024-05-20,110279.00
VIN04460,DEALER_047,2023-03-03,119311.00
VIN04461,DEALER_049,2023-03-23,91112.00
VIN04463,DEALER_021,2024-01-06,78658.00
VIN04465,DEALER_029,2024-05-06,88638.00
VIN04466,DEALER_032,2024-05-15,86771.00
VIN04467,DEALER_035,2023-07-14,83974.00
VIN04468,DEALER_038,2023-06-24,100399.00
VIN04469,DEALER_045,2023-12-28,112426.00
VIN04470,DEALER_030,2023-11-29,89713.00
VIN04471,DEALER_030,2024-04-20,91316.00
VIN04472,DEALER_010,2023-05-26,111634.00
VIN04473,DEALER_027,2023-01-26,103568.00
VIN04474,DEALER_021,2024-01-26,119715.00
VIN04475,DEALER_010,2023-01-15,135733.00
VIN04476,DEALER_043,2023-06-04,140929.00
VIN04477,DEALER_012,2023-01-17,89321.00
VIN04478,DEALER_031,2023-12-12,82980.00
VIN04479,DEALER_002,2023-06-12,131445.00
VIN04480,DEALER_036,2023-07-14,137442.00
VIN04481,DEALER_039,2024-05-26,113183.00
VIN04482,DEALER_028,2023-06-13,207438.00
VIN04483,DEALER_043,2023-03-03,110579.00
VIN04484,DEALER_007,2023-03-10,109593.00
VIN04485,DEALER_046,2024-05-03,118916.00
VIN04486,DEALER_019,2023-05-25,106705.00
VIN04487,DEALER_034,2024-05-21,106091.00
VIN04488,DEALER_027,2024-05-17,144424.00
VIN04489,DEALER_020,2024-10-08,104197.00
VIN04490,DEALER_022,2024-10-07,195856.00
VIN04491,DEALER_044,2024-09-25,158057.00
VIN04492,DEALER_040,2023-05-05,163631.00
VIN04493,DEALER_009,2024-06-26,108237.00
VIN04494,DEALER_022,2024-01-18,170447.00
VIN04495,DEALER_045,2024-01-14,92016.00
VIN04496,DEALER_005,2023-01-19,204799.00
VIN04497,DEALER_024,2023-08-03,87188.00
VIN04498,DEALER_045,2023-08-28,173823.00
VIN04499,DEALER_021,2024-10-11,206707.00
VIN04500,DEALER_018,2024-08-14,147511.00
VIN04501,DEALER_022,2023-05-11,87045.00
VIN04502,DEALER_041,2023-08-23,84266.00
VIN04503,DEALER_016,2024-05-15,117458.00
VIN04504,DEALER_031,2023-01-20,109271.00
VIN04505,DEALER_033,2024-01-29,81361.00
VIN04506,DEALER_040,2023-11-26,101664.00
VIN04507,DEALER_034,2024-09-09,85216.00
VIN04508,DEALER_005,2023-07-17,147428.00
VIN04509,DEALER_050,2023-10-10,103688.00
VIN04510,DEALER_024,2023-03-02,114523.00
VIN04511,DEALER_016,2023-08-17,119744.00
